Query_ID,Image_Name,Match_Rank,Gallery_ID,Similarity
0543,0543_c009_00000135_0.jpg,2,0543,0.9331
0543,0543_c009_00000135_0.jpg,3,0380,0.9325
0543,0543_c009_00000135_0.jpg,4,0546,0.9276
0543,0543_c009_00000135_0.jpg,5,0541,0.9212
0543,0543_c009_00000135_0.jpg,6,0368,0.9211
0543,0543_c009_00000135_0.jpg,7,0570,0.9204
0543,0543_c009_00000135_0.jpg,8,0482,0.9196
0543,0543_c009_00000135_0.jpg,9,0485,0.9046
0543,0543_c009_00000135_0.jpg,10,0554,0.9043
0543,0543_c010_00000850_0.jpg,1,0541,0.9752
0543,0543_c010_00000850_0.jpg,2,0546,0.9748
0543,0543_c010_00000850_0.jpg,3,0543,0.9664
0543,0543_c010_00000850_0.jpg,4,0485,0.9636
0543,0543_c010_00000850_0.jpg,5,0515,0.9614
0543,0543_c010_00000850_0.jpg,6,0545,0.9598
0543,0543_c010_00000850_0.jpg,7,0507,0.9592
0543,0543_c010_00000850_0.jpg,8,0486,0.9539
0543,0543_c010_00000850_0.jpg,9,0482,0.9470
0543,0543_c010_00000850_0.jpg,10,0417,0.9419
0543,0543_c004_00000215_0.jpg,1,0541,0.9790
0543,0543_c004_00000215_0.jpg,2,0546,0.9646
0543,0543_c004_00000215_0.jpg,3,0543,0.9611
0543,0543_c004_00000215_0.jpg,4,0486,0.9553
0543,0543_c004_00000215_0.jpg,5,0482,0.9535
0543,0543_c004_00000215_0.jpg,6,0545,0.9506
0543,0543_c004_00000215_0.jpg,7,0507,0.9494
0543,0543_c004_00000215_0.jpg,8,0485,0.9461
0543,0543_c004_00000215_0.jpg,9,0515,0.9450
0543,0543_c004_00000215_0.jpg,10,0554,0.9411
0543,0543_c008_00000120_0.jpg,1,0486,0.9633
0543,0543_c008_00000120_0.jpg,2,0507,0.9621
0543,0543_c008_00000120_0.jpg,3,0543,0.9603
0543,0543_c008_00000120_0.jpg,4,0554,0.9603
0543,0543_c008_00000120_0.jpg,5,0417,0.9600
0543,0543_c008_00000120_0.jpg,6,0310,0.9545
0543,0543_c008_00000120_0.jpg,7,0546,0.9523
0543,0543_c008_00000120_0.jpg,8,0420,0.9523
0543,0543_c008_00000120_0.jpg,9,0485,0.9521
0543,0543_c008_00000120_0.jpg,10,0288,0.9501
0543,0543_c002_00001550_0.jpg,1,0086,0.9541
0543,0543_c002_00001550_0.jpg,2,0541,0.9537
0543,0543_c002_00001550_0.jpg,3,0546,0.9469
0543,0543_c002_00001550_0.jpg,4,0543,0.9464
0543,0543_c002_00001550_0.jpg,5,0482,0.9454
0543,0543_c002_00001550_0.jpg,6,0421,0.9421
0543,0543_c002_00001550_0.jpg,7,0486,0.9377
0543,0543_c002_00001550_0.jpg,8,0570,0.9375
0543,0543_c002_00001550_0.jpg,9,0450,0.9335
0543,0543_c002_00001550_0.jpg,10,0545,0.9254
0543,0543_c003_00000355_0.jpg,1,0541,0.9680
0543,0543_c003_00000355_0.jpg,2,0546,0.9656
0543,0543_c003_00000355_0.jpg,3,0543,0.9646
0543,0543_c003_00000355_0.jpg,4,0486,0.9568
0543,0543_c003_00000355_0.jpg,5,0485,0.9529
0543,0543_c003_00000355_0.jpg,6,0507,0.9461
0543,0543_c003_00000355_0.jpg,7,0482,0.9453
0543,0543_c003_00000355_0.jpg,8,0545,0.9442
0543,0543_c003_00000355_0.jpg,9,0417,0.9426
0543,0543_c003_00000355_0.jpg,10,0515,0.9389
0380,0380_c008_00060635_0.jpg,1,0380,0.9610
0380,0380_c008_00060635_0.jpg,2,0368,0.9602
0380,0380_c008_00060635_0.jpg,3,0388,0.9568
0380,0380_c008_00060635_0.jpg,4,0310,0.9555
0380,0380_c008_00060635_0.jpg,5,0306,0.9552
0380,0380_c008_00060635_0.jpg,6,0319,0.9546
0380,0380_c008_00060635_0.jpg,7,0337,0.9519
0380,0380_c008_00060635_0.jpg,8,0326,0.9473
0380,0380_c008_00060635_0.jpg,9,0288,0.9471
0380,0380_c008_00060635_0.jpg,10,0361,0.9467
0380,0380_c004_00060750_0.jpg,1,0380,0.9806
0380,0380_c004_00060750_0.jpg,2,0332,0.9696
0380,0380_c004_00060750_0.jpg,3,0368,0.9656
0380,0380_c004_00060750_0.jpg,4,0369,0.9647
0380,0380_c004_00060750_0.jpg,5,0319,0.9632
0380,0380_c004_00060750_0.jpg,6,0315,0.9628
0380,0380_c004_00060750_0.jpg,7,0322,0.9605
0380,0380_c004_00060750_0.jpg,8,0296,0.9586
0380,0380_c004_00060750_0.jpg,9,0344,0.9573
0380,0380_c004_00060750_0.jpg,10,0371,0.9551
0380,0380_c014_00067690_0.jpg,1,0380,0.9586
0380,0380_c014_00067690_0.jpg,2,0369,0.9477
0380,0380_c014_00067690_0.jpg,3,0371,0.9143
0380,0380_c014_00067690_0.jpg,4,0332,0.9133
0380,0380_c014_00067690_0.jpg,5,0319,0.9071
0380,0380_c014_00067690_0.jpg,6,0344,0.8963
0380,0380_c014_00067690_0.jpg,7,0368,0.8956
0380,0380_c014_00067690_0.jpg,8,0296,0.8932
0380,0380_c014_00067690_0.jpg,9,0300,0.8918
0380,0380_c014_00067690_0.jpg,10,0385,0.8897
0380,0380_c017_00066340_0.jpg,1,0380,0.9870
0380,0380_c017_00066340_0.jpg,2,0332,0.9603
0380,0380_c017_00066340_0.jpg,3,0369,0.9552
0380,0380_c017_00066340_0.jpg,4,0368,0.9551
0380,0380_c017_00066340_0.jpg,5,0322,0.9453
0380,0380_c017_00066340_0.jpg,6,0371,0.9451
0380,0380_c017_00066340_0.jpg,7,0315,0.9442
0380,0380_c017_00066340_0.jpg,8,0319,0.9438
0380,0380_c017_00066340_0.jpg,9,0365,0.9423
0380,0380_c017_00066340_0.jpg,10,0344,0.9385
0380,0380_c015_00067505_0.jpg,1,0380,0.9642
0380,0380_c015_00067505_0.jpg,2,0368,0.9476
0380,0380_c015_00067505_0.jpg,3,0332,0.9423
0380,0380_c015_00067505_0.jpg,4,0315,0.9414
0380,0380_c015_00067505_0.jpg,5,0310,0.9352
0380,0380_c015_00067505_0.jpg,6,0288,0.9331
0380,0380_c015_00067505_0.jpg,7,0319,0.9319
0380,0380_c015_00067505_0.jpg,8,0322,0.9274
0380,0380_c015_00067505_0.jpg,9,0515,0.9258
0380,0380_c015_00067505_0.jpg,10,0344,0.9243
0380,0380_c019_00066610_0.jpg,1,0380,0.9699
0380,0380_c019_00066610_0.jpg,2,0369,0.9514
0380,0380_c019_00066610_0.jpg,3,0371,0.9144
0380,0380_c019_00066610_0.jpg,4,0368,0.9144
0380,0380_c019_00066610_0.jpg,5,0332,0.9076
0380,0380_c019_00066610_0.jpg,6,0319,0.9071
0380,0380_c019_00066610_0.jpg,7,0385,0.9031
0380,0380_c019_00066610_0.jpg,8,0322,0.8909
0380,0380_c019_00066610_0.jpg,9,0344,0.8907
0380,0380_c019_00066610_0.jpg,10,0365,0.8864
0380,0380_c006_00061585_1.jpg,1,0380,0.9794
0380,0380_c006_00061585_1.jpg,2,0368,0.9656
0380,0380_c006_00061585_1.jpg,3,0315,0.9634
0380,0380_c006_00061585_1.jpg,4,0332,0.9630
0380,0380_c006_00061585_1.jpg,5,0310,0.9561
0380,0380_c006_00061585_1.jpg,6,0319,0.9559
0380,0380_c006_00061585_1.jpg,7,0344,0.9521
0380,0380_c006_00061585_1.jpg,8,0296,0.9491
0380,0380_c006_00061585_1.jpg,9,0337,0.9481
0380,0380_c006_00061585_1.jpg,10,0288,0.9479
0380,0380_c002_00062750_0.jpg,1,0369,0.9752
0380,0380_c002_00062750_0.jpg,2,0380,0.9712
0380,0380_c002_00062750_0.jpg,3,0368,0.9587
0380,0380_c002_00062750_0.jpg,4,0319,0.9533
0380,0380_c002_00062750_0.jpg,5,0371,0.9528
0380,0380_c002_00062750_0.jpg,6,0344,0.9360
0380,0380_c002_00062750_0.jpg,7,0294,0.9346
0380,0380_c002_00062750_0.jpg,8,0296,0.9340
0380,0380_c002_00062750_0.jpg,9,0365,0.9329
0380,0380_c002_00062750_0.jpg,10,0300,0.9316
0380,0380_c016_00068530_0.jpg,1,0380,0.9700
0380,0380_c016_00068530_0.jpg,2,0322,0.9635
0380,0380_c016_00068530_0.jpg,3,0368,0.9631
0380,0380_c016_00068530_0.jpg,4,0332,0.9589
0380,0380_c016_00068530_0.jpg,5,0515,0.9569
0380,0380_c016_00068530_0.jpg,6,0420,0.9480
0380,0380_c016_00068530_0.jpg,7,0369,0.9476
0380,0380_c016_00068530_0.jpg,8,0315,0.9472
0380,0380_c016_00068530_0.jpg,9,0371,0.9454
0380,0380_c016_00068530_0.jpg,10,0365,0.9448
0380,0380_c010_00061585_0.jpg,1,0380,0.9729
0380,0380_c010_00061585_0.jpg,2,0332,0.9708
0380,0380_c010_00061585_0.jpg,3,0315,0.9661
0380,0380_c010_00061585_0.jpg,4,0368,0.9575
0380,0380_c010_00061585_0.jpg,5,0310,0.9541
0380,0380_c010_00061585_0.jpg,6,0322,0.9513
0380,0380_c010_00061585_0.jpg,7,0319,0.9512
0380,0380_c010_00061585_0.jpg,8,0288,0.9497
0380,0380_c010_00061585_0.jpg,9,0337,0.9492
0380,0380_c010_00061585_0.jpg,10,0420,0.9488
0380,0380_c001_00064470_0.jpg,1,0380,0.9719
0380,0380_c001_00064470_0.jpg,2,0368,0.9702
0380,0380_c001_00064470_0.jpg,3,0315,0.9667
0380,0380_c001_00064470_0.jpg,4,0319,0.9657
0380,0380_c001_00064470_0.jpg,5,0296,0.9607
0380,0380_c001_00064470_0.jpg,6,0310,0.9600
0380,0380_c001_00064470_0.jpg,7,0332,0.9589
0380,0380_c001_00064470_0.jpg,8,0326,0.9568
0380,0380_c001_00064470_0.jpg,9,0288,0.9564
0380,0380_c001_00064470_0.jpg,10,0337,0.9556
0380,0380_c013_00064910_0.jpg,1,0380,0.9843
0380,0380_c013_00064910_0.jpg,2,0368,0.9714
0380,0380_c013_00064910_0.jpg,3,0332,0.9561
0380,0380_c013_00064910_0.jpg,4,0369,0.9551
0380,0380_c013_00064910_0.jpg,5,0319,0.9530
0380,0380_c013_00064910_0.jpg,6,0344,0.9497
0380,0380_c013_00064910_0.jpg,7,0322,0.9489
0380,0380_c013_00064910_0.jpg,8,0315,0.9488
0380,0380_c013_00064910_0.jpg,9,0310,0.9466
0380,0380_c013_00064910_0.jpg,10,0296,0.9438
0380,0380_c011_00061570_0.jpg,1,0380,0.9741
0380,0380_c011_00061570_0.jpg,2,0344,0.9653
0380,0380_c011_00061570_0.jpg,3,0368,0.9649
0380,0380_c011_00061570_0.jpg,4,0319,0.9640
0380,0380_c011_00061570_0.jpg,5,0371,0.9623
0380,0380_c011_00061570_0.jpg,6,0315,0.9615
0380,0380_c011_00061570_0.jpg,7,0337,0.9602
0380,0380_c011_00061570_0.jpg,8,0365,0.9601
0380,0380_c011_00061570_0.jpg,9,0369,0.9601
0380,0380_c011_00061570_0.jpg,10,0332,0.9573
0380,0380_c012_00065145_0.jpg,1,0380,0.9807
0380,0380_c012_00065145_0.jpg,2,0368,0.9602
0380,0380_c012_00065145_0.jpg,3,0369,0.9539
0380,0380_c012_00065145_0.jpg,4,0365,0.9508
0380,0380_c012_00065145_0.jpg,5,0371,0.9500
0380,0380_c012_00065145_0.jpg,6,0322,0.9468
0380,0380_c012_00065145_0.jpg,7,0332,0.9463
0380,0380_c012_00065145_0.jpg,8,0319,0.9375
0380,0380_c012_00065145_0.jpg,9,0420,0.9373
0380,0380_c012_00065145_0.jpg,10,0315,0.9358
0380,0380_c009_00060705_0.jpg,1,0380,0.9644
0380,0380_c009_00060705_0.jpg,2,0371,0.9532
0380,0380_c009_00060705_0.jpg,3,0368,0.9509
0380,0380_c009_00060705_0.jpg,4,0365,0.9480
0380,0380_c009_00060705_0.jpg,5,0369,0.9423
0380,0380_c009_00060705_0.jpg,6,0319,0.9353
0380,0380_c009_00060705_0.jpg,7,0388,0.9288
0380,0380_c009_00060705_0.jpg,8,0332,0.9252
0380,0380_c009_00060705_0.jpg,9,0310,0.9194
0380,0380_c009_00060705_0.jpg,10,0294,0.9172
0380,0380_c003_00060890_0.jpg,1,0322,0.9691
0380,0380_c003_00060890_0.jpg,2,0332,0.9595
0380,0380_c003_00060890_0.jpg,3,0296,0.9587
0380,0380_c003_00060890_0.jpg,4,0365,0.9581
0380,0380_c003_00060890_0.jpg,5,0380,0.9562
0380,0380_c003_00060890_0.jpg,6,0371,0.9538
0380,0380_c003_00060890_0.jpg,7,0315,0.9520
0380,0380_c003_00060890_0.jpg,8,0295,0.9509
0380,0380_c003_00060890_0.jpg,9,0369,0.9493
0380,0380_c003_00060890_0.jpg,10,0319,0.9473
0654,0654_c011_00019235_0.jpg,1,0712,0.9782
0654,0654_c011_00019235_0.jpg,2,0672,0.9724
0654,0654_c011_00019235_0.jpg,3,0721,0.9715
0654,0654_c011_00019235_0.jpg,4,0624,0.9697
0654,0654_c011_00019235_0.jpg,5,0654,0.9688
0654,0654_c011_00019235_0.jpg,6,0727,0.9683
0654,0654_c011_00019235_0.jpg,7,0770,0.9674
0654,0654_c011_00019235_0.jpg,8,0720,0.9661
0654,0654_c011_00019235_0.jpg,9,0642,0.9628
0654,0654_c011_00019235_0.jpg,10,0677,0.9627
0654,0654_c006_00019265_0.jpg,1,0623,0.9710
0654,0654_c006_00019265_0.jpg,2,0712,0.9709
0654,0654_c006_00019265_0.jpg,3,0696,0.9673
0654,0654_c006_00019265_0.jpg,4,0770,0.9661
0654,0654_c006_00019265_0.jpg,5,0476,0.9613
0654,0654_c006_00019265_0.jpg,6,0727,0.9603
0654,0654_c006_00019265_0.jpg,7,0672,0.9583
0654,0654_c006_00019265_0.jpg,8,0720,0.9572
0654,0654_c006_00019265_0.jpg,9,0624,0.9569
0654,0654_c006_00019265_0.jpg,10,0646,0.9560
0654,0654_c009_00018505_0.jpg,1,0477,0.9542
0654,0654_c009_00018505_0.jpg,2,0711,0.9509
0654,0654_c009_00018505_0.jpg,3,0634,0.9502
0654,0654_c009_00018505_0.jpg,4,0630,0.9476
0654,0654_c009_00018505_0.jpg,5,0625,0.9466
0654,0654_c009_00018505_0.jpg,6,0662,0.9385
0654,0654_c009_00018505_0.jpg,7,0624,0.9376
0654,0654_c009_00018505_0.jpg,8,0685,0.9373
0654,0654_c009_00018505_0.jpg,9,0772,0.9365
0654,0654_c009_00018505_0.jpg,10,0654,0.9364
0654,0654_c008_00018495_0.jpg,1,0624,0.9693
0654,0654_c008_00018495_0.jpg,2,0727,0.9629
0654,0654_c008_00018495_0.jpg,3,0720,0.9602
0654,0654_c008_00018495_0.jpg,4,0672,0.9600
0654,0654_c008_00018495_0.jpg,5,0623,0.9597
0654,0654_c008_00018495_0.jpg,6,0770,0.9592
0654,0654_c008_00018495_0.jpg,7,0712,0.9576
0654,0654_c008_00018495_0.jpg,8,0687,0.9569
0654,0654_c008_00018495_0.jpg,9,0646,0.9539
0654,0654_c008_00018495_0.jpg,10,0696,0.9530
0654,0654_c005_00052640_0.jpg,1,0771,0.9637
0654,0654_c005_00052640_0.jpg,2,0652,0.9623
0654,0654_c005_00052640_0.jpg,3,0654,0.9569
0654,0654_c005_00052640_0.jpg,4,0662,0.9543
0654,0654_c005_00052640_0.jpg,5,0615,0.9519
0654,0654_c005_00052640_0.jpg,6,0772,0.9482
0654,0654_c005_00052640_0.jpg,7,0677,0.9473
0654,0654_c005_00052640_0.jpg,8,0467,0.9471
0654,0654_c005_00052640_0.jpg,9,0729,0.9470
0654,0654_c005_00052640_0.jpg,10,0776,0.9470
0654,0654_c004_00018590_0.jpg,1,0663,0.9668
0654,0654_c004_00018590_0.jpg,2,0717,0.9643
0654,0654_c004_00018590_0.jpg,3,0473,0.9587
0654,0654_c004_00018590_0.jpg,4,0676,0.9586
0654,0654_c004_00018590_0.jpg,5,0654,0.9585
0654,0654_c004_00018590_0.jpg,6,0615,0.9546
0654,0654_c004_00018590_0.jpg,7,0753,0.9496
0654,0654_c004_00018590_0.jpg,8,0652,0.9489
0654,0654_c004_00018590_0.jpg,9,0467,0.9470
0654,0654_c004_00018590_0.jpg,10,0634,0.9447
0654,0654_c002_00020085_0.jpg,1,0775,0.9091
0654,0654_c002_00020085_0.jpg,2,0696,0.8997
0654,0654_c002_00020085_0.jpg,3,0602,0.8952
0654,0654_c002_00020085_0.jpg,4,0610,0.8934
0654,0654_c002_00020085_0.jpg,5,0586,0.8929
0654,0654_c002_00020085_0.jpg,6,0642,0.8910
0654,0654_c002_00020085_0.jpg,7,0646,0.8890
0654,0654_c002_00020085_0.jpg,8,0672,0.8888
0654,0654_c002_00020085_0.jpg,9,0631,0.8878
0654,0654_c002_00020085_0.jpg,10,0622,0.8870
0654,0654_c003_00018715_0.jpg,1,0727,0.9820
0654,0654_c003_00018715_0.jpg,2,0770,0.9726
0654,0654_c003_00018715_0.jpg,3,0696,0.9717
0654,0654_c003_00018715_0.jpg,4,0623,0.9714
0654,0654_c003_00018715_0.jpg,5,0712,0.9688
0654,0654_c003_00018715_0.jpg,6,0624,0.9668
0654,0654_c003_00018715_0.jpg,7,0646,0.9660
0654,0654_c003_00018715_0.jpg,8,0622,0.9658
0654,0654_c003_00018715_0.jpg,9,0672,0.9656
0654,0654_c003_00018715_0.jpg,10,0476,0.9646
0654,0654_c010_00019215_0.jpg,1,0696,0.9719
0654,0654_c010_00019215_0.jpg,2,0623,0.9621
0654,0654_c010_00019215_0.jpg,3,0646,0.9580
0654,0654_c010_00019215_0.jpg,4,0727,0.9576
0654,0654_c010_00019215_0.jpg,5,0770,0.9482
0654,0654_c010_00019215_0.jpg,6,0476,0.9476
0654,0654_c010_00019215_0.jpg,7,0712,0.9462
0654,0654_c010_00019215_0.jpg,8,0624,0.9431
0654,0654_c010_00019215_0.jpg,9,0672,0.9416
0654,0654_c010_00019215_0.jpg,10,0480,0.9397
0654,0654_c007_00052785_0.jpg,1,0773,0.9653
0654,0654_c007_00052785_0.jpg,2,0597,0.9642
0654,0654_c007_00052785_0.jpg,3,0771,0.9601
0654,0654_c007_00052785_0.jpg,4,0662,0.9564
0654,0654_c007_00052785_0.jpg,5,0772,0.9487
0654,0654_c007_00052785_0.jpg,6,0615,0.9479
0654,0654_c007_00052785_0.jpg,7,0729,0.9473
0654,0654_c007_00052785_0.jpg,8,0652,0.9397
0654,0654_c007_00052785_0.jpg,9,0090,0.9369
0654,0654_c007_00052785_0.jpg,10,0776,0.9327
0205,0205_c005_00057145_0.jpg,1,0188,0.9951
0205,0205_c005_00057145_0.jpg,2,0183,0.9948
0205,0205_c005_00057145_0.jpg,3,0179,0.9936
0205,0205_c005_00057145_0.jpg,4,0205,0.9933
0205,0205_c005_00057145_0.jpg,5,0197,0.9924
0205,0205_c005_00057145_0.jpg,6,0035,0.9893
0205,0205_c005_00057145_0.jpg,7,0216,0.9890
0205,0205_c005_00057145_0.jpg,8,0177,0.9871
0205,0205_c005_00057145_0.jpg,9,0219,0.9840
0205,0205_c005_00057145_0.jpg,10,0038,0.9836
0205,0205_c002_00054545_1.jpg,1,0205,0.9958
0205,0205_c002_00054545_1.jpg,2,0188,0.9955
0205,0205_c002_00054545_1.jpg,3,0216,0.9951
0205,0205_c002_00054545_1.jpg,4,0179,0.9945
0205,0205_c002_00054545_1.jpg,5,0183,0.9942
0205,0205_c002_00054545_1.jpg,6,0197,0.9938
0205,0205_c002_00054545_1.jpg,7,0207,0.9927
0205,0205_c002_00054545_1.jpg,8,0219,0.9923
0205,0205_c002_00054545_1.jpg,9,0177,0.9882
0205,0205_c002_00054545_1.jpg,10,0006,0.9877
0205,0205_c011_00055725_0.jpg,1,0179,0.9974
0205,0205_c011_00055725_0.jpg,2,0205,0.9960
0205,0205_c011_00055725_0.jpg,3,0183,0.9957
0205,0205_c011_00055725_0.jpg,4,0197,0.9955
0205,0205_c011_00055725_0.jpg,5,0188,0.9951
0205,0205_c011_00055725_0.jpg,6,0035,0.9922
0205,0205_c011_00055725_0.jpg,7,0216,0.9894
0205,0205_c011_00055725_0.jpg,8,0038,0.9873
0205,0205_c011_00055725_0.jpg,9,0207,0.9856
0205,0205_c011_00055725_0.jpg,10,0182,0.9847
0205,0205_c008_00056710_0.jpg,1,0180,0.9890
0205,0205_c008_00056710_0.jpg,2,0182,0.9815
0205,0205_c008_00056710_0.jpg,3,0196,0.9691
0205,0205_c008_00056710_0.jpg,4,0030,0.9657
0205,0205_c008_00056710_0.jpg,5,0192,0.9648
0205,0205_c008_00056710_0.jpg,6,0205,0.9641
0205,0205_c008_00056710_0.jpg,7,0197,0.9578
0205,0205_c008_00056710_0.jpg,8,0216,0.9566
0205,0205_c008_00056710_0.jpg,9,0183,0.9534
0205,0205_c008_00056710_0.jpg,10,0035,0.9514
0205,0205_c003_00056520_0.jpg,1,0183,0.9951
0205,0205_c003_00056520_0.jpg,2,0197,0.9940
0205,0205_c003_00056520_0.jpg,3,0179,0.9934
0205,0205_c003_00056520_0.jpg,4,0205,0.9912
0205,0205_c003_00056520_0.jpg,5,0188,0.9908
0205,0205_c003_00056520_0.jpg,6,0035,0.9900
0205,0205_c003_00056520_0.jpg,7,0038,0.9852
0205,0205_c003_00056520_0.jpg,8,0216,0.9843
0205,0205_c003_00056520_0.jpg,9,0207,0.9782
0205,0205_c003_00056520_0.jpg,10,0219,0.9774
0205,0205_c010_00055905_0.jpg,1,0183,0.9977
0205,0205_c010_00055905_0.jpg,2,0197,0.9965
0205,0205_c010_00055905_0.jpg,3,0179,0.9951
0205,0205_c010_00055905_0.jpg,4,0205,0.9950
0205,0205_c010_00055905_0.jpg,5,0035,0.9933
0205,0205_c010_00055905_0.jpg,6,0188,0.9930
0205,0205_c010_00055905_0.jpg,7,0038,0.9888
0205,0205_c010_00055905_0.jpg,8,0216,0.9886
0205,0205_c010_00055905_0.jpg,9,0182,0.9837
0205,0205_c010_00055905_0.jpg,10,0207,0.9817
0205,0205_c004_00056490_0.jpg,1,0207,0.9980
0205,0205_c004_00056490_0.jpg,2,0219,0.9950
0205,0205_c004_00056490_0.jpg,3,0216,0.9944
0205,0205_c004_00056490_0.jpg,4,0006,0.9943
0205,0205_c004_00056490_0.jpg,5,0205,0.9930
0205,0205_c004_00056490_0.jpg,6,0188,0.9926
0205,0205_c004_00056490_0.jpg,7,0192,0.9925
0205,0205_c004_00056490_0.jpg,8,0218,0.9905
0205,0205_c004_00056490_0.jpg,9,0179,0.9901
0205,0205_c004_00056490_0.jpg,10,0177,0.9876
0205,0205_c009_00056670_0.jpg,1,0205,0.9911
0205,0205_c009_00056670_0.jpg,2,0216,0.9894
0205,0205_c009_00056670_0.jpg,3,0182,0.9888
0205,0205_c009_00056670_0.jpg,4,0197,0.9879
0205,0205_c009_00056670_0.jpg,5,0183,0.9863
0205,0205_c009_00056670_0.jpg,6,0188,0.9850
0205,0205_c009_00056670_0.jpg,7,0179,0.9838
0205,0205_c009_00056670_0.jpg,8,0207,0.9835
0205,0205_c009_00056670_0.jpg,9,0192,0.9822
0205,0205_c009_00056670_0.jpg,10,0219,0.9819
0205,0205_c006_00055760_0.jpg,1,0188,0.9984
0205,0205_c006_00055760_0.jpg,2,0179,0.9973
0205,0205_c006_00055760_0.jpg,3,0205,0.9965
0205,0205_c006_00055760_0.jpg,4,0216,0.9950
0205,0205_c006_00055760_0.jpg,5,0183,0.9939
0205,0205_c006_00055760_0.jpg,6,0207,0.9938
0205,0205_c006_00055760_0.jpg,7,0219,0.9932
0205,0205_c006_00055760_0.jpg,8,0197,0.9929
0205,0205_c006_00055760_0.jpg,9,0177,0.9920
0205,0205_c006_00055760_0.jpg,10,0218,0.9884
0205,0205_c007_00057315_0.jpg,1,0177,0.9967
0205,0205_c007_00057315_0.jpg,2,0218,0.9961
0205,0205_c007_00057315_0.jpg,3,0207,0.9947
0205,0205_c007_00057315_0.jpg,4,0219,0.9943
0205,0205_c007_00057315_0.jpg,5,0006,0.9918
0205,0205_c007_00057315_0.jpg,6,0188,0.9916
0205,0205_c007_00057315_0.jpg,7,0216,0.9882
0205,0205_c007_00057315_0.jpg,8,0179,0.9864
0205,0205_c007_00057315_0.jpg,9,0205,0.9855
0205,0205_c007_00057315_0.jpg,10,0192,0.9820
0241,0241_c014_00035810_0.jpg,1,0241,0.9712
0241,0241_c014_00035810_0.jpg,2,0240,0.9564
0241,0241_c014_00035810_0.jpg,3,0247,0.9051
0241,0241_c014_00035810_0.jpg,4,0173,0.9007
0241,0241_c014_00035810_0.jpg,5,0166,0.8535
0241,0241_c014_00035810_0.jpg,6,0299,0.8531
0241,0241_c014_00035810_0.jpg,7,0298,0.7866
0241,0241_c014_00035810_0.jpg,8,0237,0.7855
0241,0241_c014_00035810_0.jpg,9,0005,0.7687
0241,0241_c014_00035810_0.jpg,10,0385,0.7666
0241,0241_c013_00034020_0.jpg,1,0241,0.9807
0241,0241_c013_00034020_0.jpg,2,0173,0.9163
0241,0241_c013_00034020_0.jpg,3,0240,0.9005
0241,0241_c013_00034020_0.jpg,4,0166,0.8977
0241,0241_c013_00034020_0.jpg,5,0299,0.8927
0241,0241_c013_00034020_0.jpg,6,0247,0.8656
0241,0241_c013_00034020_0.jpg,7,0117,0.8507
0241,0241_c013_00034020_0.jpg,8,0446,0.8467
0241,0241_c013_00034020_0.jpg,9,0385,0.8339
0241,0241_c013_00034020_0.jpg,10,0086,0.8213
0241,0241_c012_00034150_0.jpg,1,0241,0.9343
0241,0241_c012_00034150_0.jpg,2,0166,0.8762
0241,0241_c012_00034150_0.jpg,3,0173,0.8662
0241,0241_c012_00034150_0.jpg,4,0247,0.8655
0241,0241_c012_00034150_0.jpg,5,0074,0.8650
0241,0241_c012_00034150_0.jpg,6,0262,0.8613
0241,0241_c012_00034150_0.jpg,7,0117,0.8414
0241,0241_c012_00034150_0.jpg,8,0446,0.8310
0241,0241_c012_00034150_0.jpg,9,0237,0.8288
0241,0241_c012_00034150_0.jpg,10,0566,0.8242
0241,0241_c016_00036400_0.jpg,1,0241,0.9776
0241,0241_c016_00036400_0.jpg,2,0166,0.9317
0241,0241_c016_00036400_0.jpg,3,0173,0.9103
0241,0241_c016_00036400_0.jpg,4,0299,0.8916
0241,0241_c016_00036400_0.jpg,5,0240,0.8724
0241,0241_c016_00036400_0.jpg,6,0117,0.8698
0241,0241_c016_00036400_0.jpg,7,0247,0.8583
0241,0241_c016_00036400_0.jpg,8,0298,0.8497
0241,0241_c016_00036400_0.jpg,9,0385,0.8484
0241,0241_c016_00036400_0.jpg,10,0162,0.8129
0241,0241_c019_00034985_0.jpg,1,0241,0.9284
0241,0241_c019_00034985_0.jpg,2,0173,0.9227
0241,0241_c019_00034985_0.jpg,3,0298,0.9146
0241,0241_c019_00034985_0.jpg,4,0162,0.9081
0241,0241_c019_00034985_0.jpg,5,0166,0.9062
0241,0241_c019_00034985_0.jpg,6,0172,0.8919
0241,0241_c019_00034985_0.jpg,7,0299,0.8829
0241,0241_c019_00034985_0.jpg,8,0145,0.8772
0241,0241_c019_00034985_0.jpg,9,0240,0.8638
0241,0241_c019_00034985_0.jpg,10,0174,0.8524
0241,0241_c002_00029810_0.jpg,1,0241,0.9667
0241,0241_c002_00029810_0.jpg,2,0299,0.9480
0241,0241_c002_00029810_0.jpg,3,0173,0.9240
0241,0241_c002_00029810_0.jpg,4,0166,0.9048
0241,0241_c002_00029810_0.jpg,5,0385,0.8809
0241,0241_c002_00029810_0.jpg,6,0298,0.8805
0241,0241_c002_00029810_0.jpg,7,0240,0.8774
0241,0241_c002_00029810_0.jpg,8,0446,0.8296
0241,0241_c002_00029810_0.jpg,9,0117,0.8055
0241,0241_c002_00029810_0.jpg,10,0247,0.7899
0241,0241_c017_00034715_0.jpg,1,0241,0.9685
0241,0241_c017_00034715_0.jpg,2,0166,0.9095
