Query_ID,Match_Rank,Gallery_ID,Similarity
0197,3,0183,0.9944
0197,4,0216,0.9769
0197,5,0179,0.9638
0197,6,0207,0.9598
0197,7,0188,0.9525
0197,8,0180,0.9468
0197,9,0219,0.9388
0197,10,0182,0.9357
0162,1,0162,0.9938
0162,2,0172,0.9837
0162,3,0145,0.9583
0162,4,0134,0.9504
0162,5,0174,0.9477
0162,6,0151,0.9377
0162,7,0150,0.9368
0162,8,0144,0.9357
0162,9,0129,0.9338
0162,10,0143,0.9334
0405,1,0404,0.9997
0405,2,0405,0.9997
0405,3,0402,0.9995
0405,4,0398,0.9993
0405,5,0392,0.9991
0405,6,0391,0.9981
0405,7,0154,0.8914
0405,8,0118,0.8323
0405,9,0002,0.7246
0405,10,0122,0.7097
0699,1,0699,0.9979
0699,2,0660,0.9839
0699,3,0461,0.9816
0699,4,0761,0.9758
0699,5,0768,0.9751
0699,6,0720,0.9747
0699,7,0712,0.9715
0699,8,0630,0.9631
0699,9,0249,0.9566
0699,10,0642,0.9540
0585,1,0585,0.9937
0585,2,0602,0.9876
0585,3,0610,0.9864
0585,4,0582,0.9863
0585,5,0598,0.9835
0585,6,0615,0.9799
0585,7,0609,0.9727
0585,8,0586,0.9704
0585,9,0677,0.9704
0585,10,0588,0.9695
0446,1,0446,0.9947
0446,2,0421,0.9312
0446,3,0450,0.9289
0446,4,0074,0.9224
0446,5,0086,0.9128
0446,6,0566,0.9001
0446,7,0545,0.8990
0446,8,0543,0.8868
0446,9,0541,0.8708
0446,10,0507,0.8652
0687,1,0687,0.9958
0687,2,0631,0.9891
0687,3,0727,0.9889
0687,4,0624,0.9889
0687,5,0467,0.9878
0687,6,0657,0.9878
0687,7,0659,0.9877
0687,8,0677,0.9872
0687,9,0720,0.9866
0687,10,0711,0.9854
0150,1,0150,0.9998
0150,2,0143,0.9982
0150,3,0142,0.9981
0150,4,0126,0.9977
0150,5,0129,0.9976
0150,6,0174,0.9975
0150,7,0144,0.9958
0150,8,0151,0.9951
0150,9,0132,0.9943
0150,10,0135,0.9925
0602,1,0602,0.9982
0602,2,0582,0.9887
0602,3,0585,0.9881
0602,4,0610,0.9835
0602,5,0593,0.9798
0602,6,0615,0.9743
0602,7,0581,0.9682
0602,8,0598,0.9678
0602,9,0721,0.9673
0602,10,0586,0.9664
0771,1,0771,0.9948
0771,2,0662,0.9862
0771,3,0772,0.9774
0771,4,0676,0.9755
0771,5,0729,0.9737
0771,6,0631,0.9647
0771,7,0774,0.9640
0771,8,0652,0.9627
0771,9,0677,0.9616
0771,10,0672,0.9596
0480,1,0480,0.9901
0480,2,0623,0.9805
0480,3,0770,0.9800
0480,4,0646,0.9782
0480,5,0653,0.9781
0480,6,0696,0.9763
0480,7,0476,0.9674
0480,8,0593,0.9565
0480,9,0622,0.9550
0480,10,0677,0.9548
0172,1,0172,0.9976
0172,2,0145,0.9886
0172,3,0174,0.9818
0172,4,0129,0.9778
0172,5,0144,0.9764
0172,6,0150,0.9737
0172,7,0143,0.9735
0172,8,0151,0.9727
0172,9,0135,0.9675
0172,10,0132,0.9629
0179,1,0179,0.9968
0179,2,0188,0.9934
0179,3,0216,0.9844
0179,4,0219,0.9787
0179,5,0207,0.9786
0179,6,0006,0.9730
0179,7,0183,0.9671
0179,8,0205,0.9454
0179,9,0197,0.9306
0179,10,0192,0.9186
0570,1,0570,0.9875
0570,2,0566,0.9628
0570,3,0450,0.9465
0570,4,0485,0.9436
0570,5,0482,0.9419
0570,6,0541,0.9310
0570,7,0456,0.9280
0570,8,0416,0.9203
0570,9,0546,0.9156
0570,10,0545,0.9136
0631,1,0631,0.9920
0631,2,0630,0.9906
0631,3,0720,0.9899
0631,4,0467,0.9872
0631,5,0659,0.9857
0631,6,0712,0.9856
0631,7,0663,0.9848
0631,8,0677,0.9843
0631,9,0657,0.9836
0631,10,0654,0.9835
0753,1,0753,0.9961
0753,2,0717,0.9940
0753,3,0742,0.9825
0753,4,0721,0.9762
0753,5,0677,0.9760
0753,6,0473,0.9739
0753,7,0624,0.9685
0753,8,0585,0.9683
0753,9,0727,0.9676
0753,10,0582,0.9675
0310,1,0310,0.9976
0310,2,0319,0.9908
0310,3,0337,0.9891
0310,4,0361,0.9882
0310,5,0315,0.9877
0310,6,0326,0.9864
0310,7,0368,0.9834
0310,8,0318,0.9815
0310,9,0388,0.9807
0310,10,0306,0.9794
0729,1,0729,0.9912
0729,2,0662,0.9807
0729,3,0772,0.9765
0729,4,0771,0.9763
0729,5,0676,0.9661
0729,6,0654,0.9636
0729,7,0775,0.9626
0729,8,0672,0.9623
0729,9,0711,0.9605
0729,10,0473,0.9582
0262,1,0262,0.9986
0262,2,0418,0.9663
0262,3,0494,0.8992
0262,4,0522,0.8936
0262,5,0231,0.8925
0262,6,0416,0.8804
0262,7,0510,0.8768
0262,8,0489,0.8721
0262,9,0581,0.8442
0262,10,0421,0.8349
0711,1,0711,0.9936
0711,2,0687,0.9902
0711,3,0624,0.9833
0711,4,0631,0.9823
0711,5,0727,0.9797
0711,6,0685,0.9791
0711,7,0717,0.9785
0711,8,0668,0.9770
0711,9,0477,0.9769
0711,10,0677,0.9758
0615,1,0615,0.9972
0615,2,0581,0.9794
0615,3,0609,0.9790
0615,4,0772,0.9779
0615,5,0663,0.9771
0615,6,0652,0.9762
0615,7,0597,0.9745
0615,8,0668,0.9744
0615,9,0630,0.9739
0615,10,0677,0.9728
0546,1,0546,0.9981
0546,2,0543,0.9888
0546,3,0541,0.9885
0546,4,0507,0.9874
0546,5,0486,0.9863
0546,6,0482,0.9833
0546,7,0545,0.9811
0546,8,0485,0.9775
0546,9,0417,0.9768
0546,10,0515,0.9728
0597,1,0597,0.9966
0597,2,0773,0.9877
0597,3,0772,0.9709
0597,4,0776,0.9667
0597,5,0609,0.9663
0597,6,0615,0.9660
0597,7,0677,0.9645
0597,8,0652,0.9623
0597,9,0662,0.9617
0597,10,0586,0.9596
0134,1,0134,0.9987
0134,2,0130,0.9771
0134,3,0172,0.9664
0134,4,0145,0.9626
0134,5,0151,0.9567
0134,6,0174,0.9507
0134,7,0143,0.9501
0134,8,0132,0.9468
0134,9,0129,0.9465
0134,10,0144,0.9456
0188,1,0188,0.9994
0188,2,0179,0.9968
0188,3,0207,0.9930
0188,4,0216,0.9929
0188,5,0219,0.9919
0188,6,0006,0.9884
0188,7,0183,0.9741
0188,8,0205,0.9548
0188,9,0192,0.9465
0188,10,0197,0.9391
0196,1,0196,0.9983
0196,2,0182,0.9956
0196,3,0180,0.9846
0196,4,0192,0.9642
0196,5,0005,0.9479
0196,6,0205,0.9313
0196,7,0207,0.9186
0196,8,0197,0.9159
0196,9,0183,0.9120
0196,10,0216,0.9111
0327,1,0327,0.9972
0327,2,0294,0.9605
0327,3,0322,0.9543
0327,4,0300,0.9484
0327,5,0296,0.9455
0327,6,0288,0.9447
0327,7,0332,0.9426
0327,8,0295,0.9413
0327,9,0373,0.9300
0327,10,0337,0.9273
0318,1,0318,0.9979
0318,2,0319,0.9915
0318,3,0315,0.9895
0318,4,0357,0.9886
0318,5,0337,0.9885
0318,6,0295,0.9868
0318,7,0326,0.9867
0318,8,0296,0.9838
0318,9,0300,0.9834
0318,10,0361,0.9833
0373,1,0373,0.9940
0373,2,0365,0.9866
0373,3,0315,0.9815
0373,4,0361,0.9803
0373,5,0337,0.9794
0373,6,0319,0.9782
0373,7,0368,0.9781
0373,8,0318,0.9780
0373,9,0369,0.9771
0373,10,0388,0.9756
0634,1,0634,0.9973
0634,2,0624,0.9861
0634,3,0676,0.9812
0634,4,0711,0.9810
0634,5,0668,0.9799
0634,6,0477,0.9799
0634,7,0654,0.9791
0634,8,0630,0.9785
0634,9,0727,0.9769
0634,10,0663,0.9767
0110,1,0110,0.9975
0110,2,0101,0.9575
0110,3,0113,0.9436
0110,4,0106,0.9410
0110,5,0104,0.9314
0110,6,0009,0.9287
0110,7,0096,0.9104
0110,8,0102,0.9054
0110,9,0089,0.8938
0110,10,0108,0.8857
0319,1,0319,0.9970
0319,2,0326,0.9914
0319,3,0318,0.9896
0319,4,0337,0.9872
0319,5,0315,0.9871
0319,6,0344,0.9870
0319,7,0310,0.9868
0319,8,0368,0.9866
0319,9,0361,0.9840
0319,10,0357,0.9817
0006,1,0006,0.9985
0006,2,0219,0.9945
0006,3,0207,0.9919
0006,4,0188,0.9839
0006,5,0192,0.9791
0006,6,0216,0.9757
0006,7,0179,0.9671
0006,8,0005,0.9421
0006,9,0183,0.9419
0006,10,0205,0.9249
0086,1,0086,0.9990
0086,2,0074,0.9643
0086,3,0061,0.9404
0086,4,0446,0.9391
0086,5,0117,0.9328
0086,6,0421,0.9255
0086,7,0241,0.9240
0086,8,0299,0.9189
0086,9,0173,0.8979
0086,10,0166,0.8966
0427,1,0427,0.9924
0427,2,0489,0.9497
0427,3,0510,0.9436
0427,4,0416,0.9424
0427,5,0494,0.9336
0427,6,0518,0.9248
0427,7,0418,0.8897
0427,8,0570,0.8804
0427,9,0063,0.8789
0427,10,0485,0.8650
0612,1,0612,0.9969
0612,2,0581,0.9730
0612,3,0624,0.9637
0612,4,0610,0.9632
0612,5,0668,0.9630
0612,6,0582,0.9626
0612,7,0585,0.9604
0612,8,0615,0.9585
0612,9,0711,0.9585
0612,10,0602,0.9584
0122,1,0122,0.9962
0122,2,0066,0.9586
0122,3,0065,0.9523
0122,4,0118,0.9203
0122,5,0281,0.9058
0122,6,0273,0.9003
0122,7,0134,0.8556
0122,8,0130,0.8426
0122,9,0154,0.7976
0122,10,0162,0.7240
0113,1,0113,0.9987
0113,2,0106,0.9768
0113,3,0096,0.9614
0113,4,0101,0.9577
0113,5,0110,0.9562
0113,6,0108,0.9529
0113,7,0104,0.9355
0113,8,0009,0.9233
0113,9,0117,0.9013
0113,10,0102,0.8856
0135,1,0135,0.9999
0135,2,0144,0.9963
0135,3,0129,0.9925
0135,4,0143,0.9923
0135,5,0150,0.9918
0135,6,0142,0.9914
0135,7,0174,0.9888
0135,8,0126,0.9874
0135,9,0151,0.9844
0135,10,0132,0.9800
0009,1,0009,0.9934
0009,2,0101,0.9797
0009,3,0102,0.9671
0009,4,0096,0.9583
0009,5,0110,0.9327
0009,6,0106,0.9312
0009,7,0104,0.9251
0009,8,0609,0.9187
0009,9,0113,0.9168
0009,10,0614,0.9167
0027,1,0027,0.9992
0027,2,0014,0.9975
0027,3,0038,0.9971
0027,4,0035,0.9930
0027,5,0030,0.9892
0027,6,0205,0.7823
0027,7,0183,0.7618
0027,8,0197,0.7574
0027,9,0216,0.7309
0027,10,0179,0.7299
0554,1,0554,0.9990
0554,2,0486,0.9835
0554,3,0420,0.9720
0554,4,0507,0.9704
0554,5,0482,0.9615
0554,6,0546,0.9585
0554,7,0417,0.9570
0554,8,0485,0.9523
0554,9,0545,0.9483
0554,10,0515,0.9477
0584,1,0584,0.9969
0584,2,0614,0.9879
0584,3,0588,0.9867
0584,4,0598,0.9796
0584,5,0609,0.9756
0584,6,0576,0.9716
0584,7,0590,0.9676
0584,8,0586,0.9633
0584,9,0597,0.9587
0584,10,0585,0.9568
0630,1,0467,0.9937
0630,2,0631,0.9924
0630,3,0677,0.9919
0630,4,0630,0.9910
0630,5,0721,0.9899
0630,6,0720,0.9876
0630,7,0712,0.9873
0630,8,0672,0.9869
0630,9,0687,0.9859
0630,10,0624,0.9856
0404,1,0398,0.9998
0404,2,0402,0.9997
0404,3,0391,0.9996
0404,4,0392,0.9993
0404,5,0404,0.9992
0404,6,0405,0.9987
0404,7,0154,0.8739
0404,8,0118,0.8090
0404,9,0002,0.7026
0404,10,0122,0.6879
0646,1,0646,0.9929
0646,2,0696,0.9827
0646,3,0770,0.9778
0646,4,0623,0.9743
0646,5,0480,0.9711
0646,6,0467,0.9669
0646,7,0610,0.9660
0646,8,0593,0.9646
0646,9,0585,0.9636
0646,10,0721,0.9615
0416,1,0416,0.9950
0416,2,0510,0.9426
0416,3,0427,0.9349
0416,4,0489,0.9300
0416,5,0522,0.9263
0416,6,0418,0.9244
0416,7,0546,0.9229
0416,8,0566,0.9215
0416,9,0494,0.9194
0416,10,0541,0.9182
0126,1,0126,0.9999
0126,2,0142,0.9984
0126,3,0143,0.9981
0126,4,0132,0.9979
0126,5,0150,0.9977
0126,6,0151,0.9956
0126,7,0129,0.9951
0126,8,0174,0.9945
0126,9,0144,0.9922
0126,10,0135,0.9883
0421,1,0421,0.9945
0421,2,0546,0.9511
0421,3,0545,0.9498
0421,4,0543,0.9487
0421,5,0541,0.9468
0421,6,0566,0.9405
0421,7,0507,0.9287
0421,8,0486,0.9246
0421,9,0482,0.9237
0421,10,0420,0.9232
0642,1,0696,0.9774
0642,2,0646,0.9744
0642,3,0770,0.9734
0642,4,0642,0.9713
0642,5,0593,0.9694
0642,6,0467,0.9686
0642,7,0721,0.9666
0642,8,0602,0.9663
0642,9,0480,0.9657
0642,10,0623,0.9654
0566,1,0566,0.9963
0566,2,0545,0.9686
0566,3,0482,0.9679
0566,4,0541,0.9573
0566,5,0570,0.9546
0566,6,0546,0.9502
0566,7,0507,0.9489
0566,8,0543,0.9473
0566,9,0515,0.9458
0566,10,0485,0.9436
0623,1,0623,0.9955
0623,2,0696,0.9862
0623,3,0770,0.9850
0623,4,0480,0.9791
0623,5,0646,0.9785
0623,6,0476,0.9691
0623,7,0685,0.9691
0623,8,0742,0.9652
0623,9,0467,0.9625
0623,10,0727,0.9625
0776,1,0776,0.9821
0776,2,0677,0.9786
0776,3,0685,0.9756
0776,4,0676,0.9754
0776,5,0771,0.9744
0776,6,0717,0.9719
0776,7,0672,0.9706
0776,8,0473,0.9670
0776,9,0727,0.9670
0776,10,0742,0.9664
0066,1,0066,0.9999
0066,2,0065,0.9909
0066,3,0122,0.9360
0066,4,0281,0.9129
0066,5,0273,0.9120
0066,6,0130,0.8721
0066,7,0134,0.8562
0066,8,0118,0.8105
0066,9,0151,0.7058
0066,10,0172,0.6951
0118,1,0118,0.9997
0118,2,0122,0.9465
0118,3,0154,0.9440
0118,4,0002,0.8479
0118,5,0134,0.8378
0118,6,0065,0.8375
0118,7,0405,0.8246
0118,8,0066,0.8222
0118,9,0404,0.8189
0118,10,0402,0.8118
0717,1,0717,0.9935
0717,2,0753,0.9879
0717,3,0721,0.9853
0717,4,0677,0.9841
0717,5,0742,0.9801
0717,6,0473,0.9784
0717,7,0624,0.9778
0717,8,0585,0.9773
0717,9,0685,0.9761
0717,10,0467,0.9749
0418,1,0418,0.9902
0418,2,0262,0.9636
0418,3,0522,0.9338
0418,4,0416,0.9157
0418,5,0231,0.9068
0418,6,0421,0.8976
0418,7,0510,0.8972
0418,8,0494,0.8838
0418,9,0489,0.8830
0418,10,0546,0.8778
0218,1,0218,0.9993
0218,2,0177,0.9954
0218,3,0006,0.9263
0218,4,0219,0.9255
0218,5,0188,0.9137
0218,6,0207,0.8967
0218,7,0179,0.8853
0218,8,0192,0.8760
0218,9,0005,0.8722
0218,10,0216,0.8721
0398,1,0391,0.9999
0398,2,0392,0.9997
0398,3,0398,0.9996
0398,4,0402,0.9995
0398,5,0404,0.9986
0398,6,0405,0.9981
0398,7,0154,0.8716
0398,8,0118,0.8109
0398,9,0002,0.7109
0398,10,0122,0.6877
0761,1,0761,0.9942
0761,2,0720,0.9886
0761,3,0630,0.9884
0761,4,0768,0.9869
0761,5,0477,0.9852
0761,6,0660,0.9833
0761,7,0712,0.9816
0761,8,0631,0.9813
0761,9,0467,0.9786
0761,10,0461,0.9781
0030,1,0030,0.9986
0030,2,0038,0.9980
0030,3,0014,0.9964
0030,4,0027,0.9930
0030,5,0035,0.9887
0030,6,0205,0.7883
0030,7,0183,0.7631
0030,8,0197,0.7583
0030,9,0180,0.7540
0030,10,0182,0.7485
0510,1,0510,0.9947
0510,2,0518,0.9728
0510,3,0489,0.9720
0510,4,0494,0.9554
0510,5,0416,0.9514
0510,6,0427,0.9425
0510,7,0569,0.9243
0510,8,0231,0.9205
0510,9,0418,0.9056
0510,10,0522,0.8994
0183,1,0183,0.9986
0183,2,0216,0.9924
0183,3,0179,0.9897
0183,4,0205,0.9895
0183,5,0197,0.9857
0183,6,0188,0.9799
0183,7,0207,0.9773
0183,8,0219,0.9642
0183,9,0006,0.9567
0183,10,0192,0.9263
0117,1,0117,0.9986
0117,2,0166,0.9561
0117,3,0086,0.9403
0117,4,0061,0.9334
0117,5,0173,0.9322
0117,6,0074,0.9242
0117,7,0385,0.9164
0117,8,0241,0.9144
0117,9,0113,0.9041
0117,10,0299,0.8615
0219,1,0219,0.9998
0219,2,0006,0.9982
0219,3,0207,0.9963
0219,4,0188,0.9945
0219,5,0216,0.9871
0219,6,0179,0.9814
0219,7,0192,0.9729
0219,8,0183,0.9590
0219,9,0205,0.9422
0219,10,0005,0.9353
0101,1,0101,0.9983
0101,2,0009,0.9831
0101,3,0102,0.9709
0101,4,0104,0.9639
0101,5,0106,0.9613
0101,6,0110,0.9609
0101,7,0096,0.9541
0101,8,0113,0.9431
0101,9,0089,0.9359
0101,10,0108,0.9139
0207,1,0207,0.9990
0207,2,0219,0.9989
0207,3,0006,0.9978
0207,4,0188,0.9938
0207,5,0216,0.9904
0207,6,0179,0.9819
0207,7,0192,0.9787
0207,8,0183,0.9672
0207,9,0205,0.9532
0207,10,0005,0.9384
0130,1,0130,0.9997
0130,2,0134,0.9756
0130,3,0151,0.9585
0130,4,0132,0.9503
0130,5,0143,0.9415
0130,6,0126,0.9384
0130,7,0150,0.9373
0130,8,0174,0.9346
0130,9,0142,0.9338
0130,10,0129,0.9337
0614,1,0614,0.9977
0614,2,0584,0.9832
0614,3,0588,0.9656
0614,4,0576,0.9568
0614,5,0609,0.9524
0614,6,0598,0.9397
0614,7,0590,0.9384
0614,8,0586,0.9293
0614,9,0597,0.9192
0614,10,0009,0.9096
0420,1,0420,0.9930
0420,2,0486,0.9776
0420,3,0554,0.9730
0420,4,0546,0.9656
0420,5,0417,0.9633
0420,6,0507,0.9607
0420,7,0545,0.9506
0420,8,0543,0.9488
0420,9,0515,0.9439
0420,10,0482,0.9404
0770,1,0770,0.9941
0770,2,0696,0.9872
0770,3,0646,0.9864
0770,4,0480,0.9800
0770,5,0623,0.9783
0770,6,0467,0.9755
0770,7,0721,0.9728
0770,8,0642,0.9696
0770,9,0677,0.9668
0770,10,0473,0.9660
0344,1,0344,0.9957
0344,2,0318,0.9884
0344,3,0337,0.9876
0344,4,0315,0.9869
0344,5,0319,0.9852
0344,6,0365,0.9823
0344,7,0326,0.9808
0344,8,0361,0.9803
0344,9,0357,0.9778
0344,10,0380,0.9777
0104,1,0104,0.9981
0104,2,0101,0.9701
0104,3,0106,0.9679
0104,4,0102,0.9459
0104,5,0110,0.9443
0104,6,0009,0.9409
0104,7,0108,0.9404
0104,8,0089,0.9373
0104,9,0113,0.9323
0104,10,0096,0.9167
0294,1,0294,0.9978
0294,2,0319,0.9775
0294,3,0361,0.9763
0294,4,0373,0.9756
0294,5,0368,0.9756
0294,6,0337,0.9753
0294,7,0310,0.9750
0294,8,0300,0.9718
0294,9,0344,0.9707
0294,10,0388,0.9701
0042,1,0042,0.9992
0042,2,0720,0.9423
0042,3,0685,0.9403
0042,4,0712,0.9364
0042,5,0461,0.9360
0042,6,0699,0.9338
0042,7,0660,0.9294
0042,8,0654,0.9257
0042,9,0677,0.9255
0042,10,0622,0.9249
0652,1,0652,0.9974
0652,2,0654,0.9856
0652,3,0677,0.9838
0652,4,0473,0.9834
0652,5,0676,0.9806
0652,6,0663,0.9794
0652,7,0773,0.9784
0652,8,0631,0.9777
0652,9,0776,0.9753
0652,10,0772,0.9752
0712,1,0712,0.9967
0712,2,0672,0.9924
0712,3,0721,0.9917
0712,4,0467,0.9906
0712,5,0677,0.9902
0712,6,0727,0.9897
0712,7,0720,0.9887
0712,8,0473,0.9879
0712,9,0631,0.9864
0712,10,0642,0.9860
0773,1,0773,0.9951
0773,2,0776,0.9828
0773,3,0772,0.9792
0773,4,0677,0.9786
0773,5,0771,0.9784
0773,6,0652,0.9780
0773,7,0662,0.9750
0773,8,0597,0.9750
0773,9,0473,0.9729
0773,10,0775,0.9726
0772,1,0772,0.9923
0772,2,0662,0.9906
0772,3,0729,0.9873
0772,4,0676,0.9812
0772,5,0771,0.9811
0772,6,0711,0.9809
0772,7,0624,0.9729
0772,8,0774,0.9729
0772,9,0717,0.9725
0772,10,0654,0.9721
0721,1,0721,0.9964
0721,2,0467,0.9876
0721,3,0677,0.9867
0721,4,0473,0.9844
0721,5,0642,0.9810
0721,6,0712,0.9773
0721,7,0659,0.9772
0721,8,0672,0.9767
0721,9,0657,0.9747
0721,10,0631,0.9746
0388,1,0388,0.9956
0388,2,0310,0.9798
0388,3,0306,0.9794
0388,4,0319,0.9780
0388,5,0361,0.9770
0388,6,0315,0.9765
0388,7,0326,0.9762
0388,8,0368,0.9751
0388,9,0373,0.9723
0388,10,0337,0.9700
0590,1,0590,0.9968
0590,2,0586,0.9796
0590,3,0576,0.9782
0590,4,0588,0.9678
0590,5,0597,0.9658
0590,6,0609,0.9655
0590,7,0585,0.9623
0590,8,0584,0.9613
0590,9,0593,0.9611
0590,10,0642,0.9602
0357,1,0357,0.9899
0357,2,0319,0.9790
0357,3,0368,0.9781
0357,4,0369,0.9773
0357,5,0295,0.9767
0357,6,0318,0.9765
0357,7,0296,0.9758
0357,8,0371,0.9754
0357,9,0300,0.9747
0357,10,0361,0.9732
0371,1,0371,0.9881
0371,2,0369,0.9704
0371,3,0373,0.9675
0371,4,0368,0.9674
0371,5,0365,0.9667
0371,6,0380,0.9630
0371,7,0357,0.9583
0371,8,0388,0.9568
0371,9,0315,0.9565
0371,10,0296,0.9528
0698,1,0698,0.9874
0698,2,0480,0.9621
0698,3,0672,0.9563
0698,4,0634,0.9507
0698,5,0653,0.9498
0698,6,0727,0.9498
0698,7,0473,0.9472
0698,8,0676,0.9460
0698,9,0476,0.9458
0698,10,0477,0.9438
0061,1,0061,0.9968
0061,2,0385,0.9655
0061,3,0380,0.9238
0061,4,0117,0.9211
0061,5,0086,0.9195
0061,6,0371,0.9140
0061,7,0368,0.9130
0061,8,0365,0.9123
0061,9,0369,0.9076
0061,10,0166,0.9050
0456,1,0456,0.9941
0456,2,0541,0.9554
0456,3,0570,0.9546
0456,4,0546,0.9473
0456,5,0543,0.9429
0456,6,0566,0.9357
0456,7,0485,0.9351
0456,8,0450,0.9334
0456,9,0416,0.9317
0456,10,0507,0.9260
0105,1,0105,0.9932
0105,2,0102,0.9053
0105,3,0104,0.8764
0105,4,0009,0.8755
0105,5,0590,0.8670
0105,6,0576,0.8604
0105,7,0096,0.8581
0105,8,0597,0.8566
0105,9,0101,0.8563
0105,10,0586,0.8484
0090,1,0090,0.9962
0090,2,0597,0.9664
0090,3,0609,0.9620
0090,4,0576,0.9604
0090,5,0102,0.9592
0090,6,0776,0.9585
0090,7,0677,0.9571
0090,8,0663,0.9517
0090,9,0590,0.9512
0090,10,0712,0.9510
0450,1,0450,0.9957
0450,2,0570,0.9685
0450,3,0566,0.9412
0450,4,0485,0.9386
0450,5,0541,0.9351
0450,6,0545,0.9348
0450,7,0456,0.9346
0450,8,0543,0.9309
0450,9,0482,0.9299
0450,10,0507,0.9295
0622,1,0622,0.9851
0622,2,0742,0.9673
0622,3,0623,0.9660
0622,4,0696,0.9621
0622,5,0646,0.9620
0622,6,0606,0.9596
0622,7,0770,0.9560
0622,8,0753,0.9557
0622,9,0685,0.9549
0622,10,0476,0.9542
0237,1,0237,0.9866
0237,2,0240,0.9374
0237,3,0247,0.9335
0237,4,0418,0.8489
0237,5,0522,0.8434
0237,6,0231,0.8393
0237,7,0322,0.8328
0237,8,0262,0.8224
0237,9,0388,0.8130
0237,10,0371,0.8120
0129,1,0129,0.9993
0129,2,0144,0.9977
0129,3,0150,0.9970
0129,4,0174,0.9970
0129,5,0143,0.9968
0129,6,0135,0.9939
0129,7,0126,0.9931
0129,8,0142,0.9927
0129,9,0151,0.9915
0129,10,0132,0.9900
